file_name,labels
p01/p01-174/p01-174-00-03.png,I
k02/k02-053/k02-053-04-10.png,I
g07/g07-044/g07-044-06-03.png,a
c06/c06-058/c06-058-05-08.png,a
b03/b03-025/b03-025-06-03.png,a
f07/f07-046b/f07-046b-01-05.png,a
n04/n04-195/n04-195-00-08.png,I
e04/e04-068/e04-068-00-08.png,I
f04/f04-032/f04-032-05-04.png,a
g01/g01-000/g01-000-00-00.png,A
g06/g06-050b/g06-050b-04-04.png,a
a03/a03-006/a03-006-07-08.png,a
d06/d06-100/d06-100-01-01.png,a
p02/p02-081/p02-081-06-05.png,a
m06/m06-098/m06-098-01-03.png,a
b01/b01-023/b01-023-04-00.png,a
f04/f04-100/f04-100-05-05.png,a
m01/m01-125/m01-125-09-02.png,a
b01/b01-136/b01-136-05-05.png,a
c06/c06-039/c06-039-06-02.png,a
c03/c03-087f/c03-087f-06-08.png,a
a02/a02-072/a02-072-06-01.png,a
g06/g06-037r/g06-037r-00-06.png,I
g06/g06-031p/g06-031p-02-04.png,I
g06/g06-031o/g06-031o-03-04.png,I
g06/g06-031p/g06-031p-05-02.png,a
r02/r02-127/r02-127-01-01.png,a
b01/b01-094/b01-094-08-01.png,a
a03/a03-043/a03-043-00-02.png,a
c06/c06-043/c06-043-02-02.png,a
c06/c06-031/c06-031-01-09.png,I
f04/f04-011/f04-011-06-03.png,a
l04/l04-163/l04-163-06-06.png,a
a02/a02-078/a02-078-08-01.png,a
g06/g06-026a/g06-026a-00-00.png,A
b02/b02-035/b02-035-03-00.png,a
l07/l07-131/l07-131-07-04.png,a
g06/g06-018g/g06-018g-05-10.png,I
f07/f07-084b/f07-084b-06-00.png,A
c03/c03-003f/c03-003f-00-03.png,a
a01/a01-030u/a01-030u-00-03.png,a
c06/c06-039/c06-039-03-03.png,a
c02/c02-035/c02-035-02-07.png,a
c06/c06-027/c06-027-00-02.png,a
d06/d06-100/d06-100-04-08.png,a
c06/c06-031/c06-031-02-05.png,I
l07/l07-052/l07-052-01-06.png,I
a01/a01-096u/a01-096u-05-08.png,a
g06/g06-047i/g06-047i-01-04.png,a
c04/c04-105/c04-105-05-09.png,a
n06/n06-100/n06-100-04-03.png,I
a06/a06-020/a06-020-03-05.png,I
m04/m04-216/m04-216-04-07.png,a
k04/k04-054/k04-054-05-01.png,a
b04/b04-175/b04-175-04-03.png,a
g04/g04-068/g04-068-02-01.png,a
g04/g04-003/g04-003-08-02.png,a
e02/e02-074/e02-074-07-05.png,a
g06/g06-050j/g06-050j-05-02.png,a
d03/d03-112/d03-112-02-03.png,a
l07/l07-190/l07-190-04-03.png,I
b01/b01-027/b01-027-05-06.png,a
f07/f07-032a/f07-032a-02-04.png,a
k04/k04-050/k04-050-04-10.png,I
l04/l04-102/l04-102-02-04.png,a
n06/n06-133/n06-133-04-13.png,I
g07/g07-077a/g07-077a-01-05.png,a
g04/g04-088/g04-088-07-08.png,a
b04/b04-147/b04-147-01-09.png,a
e06/e06-070/e06-070-02-05.png,a
g06/g06-011j/g06-011j-04-02.png,a
d06/d06-000/d06-000-01-07.png,I
c03/c03-081a/c03-081a-08-06.png,a
l04/l04-179/l04-179-06-03.png,a
g04/g04-022/g04-022-02-01.png,I
g04/g04-060/g04-060-01-05.png,I
f04/f04-028/f04-028-09-05.png,a
g06/g06-047b/g06-047b-01-04.png,a
c03/c03-021c/c03-021c-02-06.png,a
g06/g06-037k/g06-037k-00-09.png,a
g06/g06-047d/g06-047d-02-03.png,a
h04/h04-078/h04-078-06-04.png,C
a04/a04-059/a04-059-01-11.png,a
e01/e01-059/e01-059-02-05.png,a
f01/f01-058/f01-058-03-00.png,a
n06/n06-123/n06-123-08-02.png,a
g04/g04-088/g04-088-10-05.png,a
g06/g06-031a/g06-031a-02-07.png,I
a02/a02-116/a02-116-03-00.png,a
d06/d06-000/d06-000-00-07.png,a
c04/c04-023/c04-023-00-09.png,a
r02/r02-146/r02-146-02-06.png,I
r02/r02-038/r02-038-05-04.png,a
a04/a04-103/a04-103-03-06.png,A
g06/g06-037f/g06-037f-03-08.png,a
g06/g06-018i/g06-018i-06-01.png,I
a01/a01-000u/a01-000u-00-00.png,A
b04/b04-116/b04-116-03-01.png,a
a05/a05-116/a05-116-03-01.png,a
g06/g06-011r/g06-011r-06-03.png,a
c04/c04-004/c04-004-00-00.png,I
c03/c03-016b/c03-016b-01-05.png,A
h07/h07-007/h07-007-01-08.png,a
g06/g06-037e/g06-037e-00-06.png,I
l04/l04-071/l04-071-04-00.png,a
e04/e04-062/e04-062-01-00.png,a
f03/f03-174/f03-174-03-11.png,a
g06/g06-037k/g06-037k-00-06.png,I
a01/a01-063u/a01-063u-05-03.png,A
n06/n06-156/n06-156-04-04.png,a
f01/f01-135/f01-135-01-06.png,a
j04/j04-103/j04-103-03-03.png,N
n02/n02-157/n02-157-03-10.png,a
g06/g06-031d/g06-031d-03-00.png,I
k04/k04-028/k04-028-04-03.png,a
m01/m01-160/m01-160-00-04.png,a
a05/a05-022/a05-022-03-03.png,a
e04/e04-019/e04-019-04-03.png,A
c04/c04-039/c04-039-07-06.png,a
g06/g06-011b/g06-011b-06-07.png,a
e04/e04-019/e04-019-03-05.png,a
j04/j04-008/j04-008-02-01.png,a
e04/e04-068/e04-068-03-03.png,a
e07/e07-105/e07-105-01-03.png,a
a04/a04-043/a04-043-00-04.png,a
a03/a03-073/a03-073-06-01.png,a
a06/a06-070/a06-070-06-10.png,a
g06/g06-050d/g06-050d-04-07.png,a
g06/g06-050c/g06-050c-04-04.png,a
g06/g06-037d/g06-037d-01-12.png,I
g06/g06-031i/g06-031i-05-12.png,a
n04/n04-163/n04-163-02-08.png,I
d06/d06-067/d06-067-05-03.png,a
g06/g06-026r/g06-026r-00-10.png,I
b01/b01-084/b01-084-02-07.png,a
g06/g06-050i/g06-050i-04-03.png,a
g06/g06-031g/g06-031g-02-11.png,I
l07/l07-131/l07-131-04-05.png,a
c04/c04-144/c04-144-02-09.png,a
c04/c04-035/c04-035-02-05.png,a
a05/a05-080/a05-080-05-02.png,a
m03/m03-110/m03-110-02-07.png,I
g06/g06-047l/g06-047l-01-04.png,a
g06/g06-031o/g06-031o-00-02.png,a
m04/m04-180/m04-180-03-07.png,I
k04/k04-054/k04-054-00-01.png,a
a01/a01-096u/a01-096u-05-01.png,a
n06/n06-163/n06-163-00-00.png,A
k07/k07-146/k07-146-08-02.png,I
g06/g06-037b/g06-037b-00-09.png,a
k02/k02-053/k02-053-00-00.png,I
r02/r02-060/r02-060-06-02.png,a
k07/k07-077/k07-077-01-11.png,I
c03/c03-007c/c03-007c-00-01.png,A
d06/d06-015/d06-015-03-12.png,a
e04/e04-022/e04-022-05-00.png,A
g06/g06-047i/g06-047i-02-03.png,a
f04/f04-049/f04-049-05-07.png,a
c03/c03-003a/c03-003a-00-03.png,a
g06/g06-031l/g06-031l-05-02.png,a
c04/c04-144/c04-144-07-06.png,a
f02/f02-076/f02-076-07-00.png,a
h07/h07-037a/h07-037a-05-06.png,a
e06/e06-033/e06-033-04-01.png,a
r02/r02-054/r02-054-01-07.png,a
c04/c04-044/c04-044-00-04.png,a
a01/a01-000x/a01-000x-03-04.png,a
k02/k02-117/k02-117-05-00.png,I
a01/a01-043u/a01-043u-02-04.png,a
d06/d06-107/d06-107-07-01.png,a
n02/n02-000/n02-000-07-03.png,a
g06/g06-045e/g06-045e-04-08.png,a
a01/a01-003/a01-003-00-08.png,a
g06/g06-096/g06-096-02-06.png,I
n06/n06-128/n06-128-03-04.png,a
l07/l07-080/l07-080-02-03.png,I
a01/a01-020x/a01-020x-07-05.png,a
h04/h04-049/h04-049-03-01.png,a
d04/d04-012/d04-012-00-06.png,a
a01/a01-117/a01-117-02-01.png,a
k03/k03-157/k03-157-04-09.png,a
b05/b05-042/b05-042-03-06.png,a
g06/g06-026e/g06-026e-00-00.png,A
g06/g06-050m/g06-050m-04-06.png,a
f07/f07-088a/f07-088a-08-05.png,a
f07/f07-021a/f07-021a-05-05.png,a
c04/c04-144/c04-144-06-06.png,a
k02/k02-062/k02-062-06-05.png,a
g06/g06-045d/g06-045d-04-08.png,a
d06/d06-008/d06-008-06-05.png,a
r02/r02-054/r02-054-05-05.png,a
j01/j01-045/j01-045-01-06.png,a
a05/a05-039/a05-039-10-04.png,a
a03/a03-071/a03-071-03-07.png,a
d06/d06-011/d06-011-02-02.png,a
e02/e02-021/e02-021-06-02.png,B
l07/l07-065/l07-065-02-09.png,I
g06/g06-018n/g06-018n-10-04.png,I
n02/n02-033/n02-033-08-04.png,a
c04/c04-150/c04-150-06-11.png,a
l04/l04-113/l04-113-02-01.png,a
a01/a01-102u/a01-102u-04-03.png,a
h07/h07-084/h07-084-03-09.png,a
f03/f03-191/f03-191-00-01.png,I
g01/g01-016/g01-016-04-07.png,a
e01/e01-018/e01-018-01-09.png,a
b05/b05-067/b05-067-00-01.png,I
r06/r06-007/r06-007-01-08.png,a
e01/e01-113/e01-113-05-08.png,a
r03/r03-084/r03-084-00-00.png,I
g06/g06-031n/g06-031n-09-02.png,a
d06/d06-050/d06-050-04-08.png,a
k07/k07-185/k07-185-10-05.png,a
r06/r06-044/r06-044-07-04.png,V
g06/g06-045a/g06-045a-05-05.png,a
a05/a05-000/a05-000-06-06.png,a
c04/c04-156/c04-156-02-04.png,a
g07/g07-042/g07-042-04-03.png,a
b01/b01-113/b01-113-04-03.png,A
g07/g07-042/g07-042-04-00.png,a
g06/g06-011r/g06-011r-07-04.png,a
g07/g07-018a/g07-018a-02-07.png,a
n01/n01-000/n01-000-06-01.png,a
b05/b05-055/b05-055-01-11.png,a
g06/g06-031j/g06-031j-01-03.png,I
c04/c04-128/c04-128-00-11.png,C
d06/d06-015/d06-015-01-07.png,a
c04/c04-122/c04-122-07-00.png,V
r06/r06-000/r06-000-02-02.png,a
c06/c06-052/c06-052-01-10.png,a
r03/r03-053/r03-053-01-00.png,a
g06/g06-037c/g06-037c-04-08.png,a
m04/m04-216/m04-216-02-05.png,a
e07/e07-079/e07-079-08-02.png,a
f04/f04-083/f04-083-01-04.png,a
l04/l04-141/l04-141-05-01.png,a
k02/k02-036/k02-036-03-00.png,I
f07/f07-000/f07-000-00-03.png,a
l04/l04-113/l04-113-02-04.png,a
j06/j06-056/j06-056-07-05.png,a
d06/d06-063/d06-063-03-02.png,a
n04/n04-156/n04-156-04-02.png,a
r03/r03-065/r03-065-00-14.png,I
a05/a05-053/a05-053-09-05.png,a
g06/g06-037j/g06-037j-00-09.png,a
g06/g06-031b/g06-031b-07-03.png,a
l04/l04-174/l04-174-02-09.png,a
e01/e01-032/e01-032-01-06.png,a
r06/r06-003/r06-003-03-01.png,a
h07/h07-060b/h07-060b-07-03.png,a
f07/f07-076a/f07-076a-02-04.png,a
g01/g01-027/g01-027-05-03.png,A
