file_name,labels
f01/f01-147/f01-147-06-00.png,provide
r03/r03-026/r03-026-02-01.png,several
l04/l04-159/l04-159-00-05.png,pointed
e07/e07-083/e07-083-08-02.png,tackles
h06/h06-096/h06-096-02-02.png,surface
k02/k02-097/k02-097-01-05.png,himself
g06/g06-018m/g06-018m-01-02.png,England
a04/a04-000/a04-000-05-03.png,devoted
a06/a06-000/a06-000-05-04.png,Tuesday
d04/d04-089/d04-089-01-04.png,without
e07/e07-086/e07-086-06-07.png,setting
b06/b06-036/b06-036-01-09.png,Germans
h07/h07-060a/h07-060a-04-06.png,venture
e06/e06-033/e06-033-01-07.png,without
b06/b06-064/b06-064-02-05.png,details
c04/c04-008/c04-008-02-07.png,Frankie
c03/c03-084f/c03-084f-02-04.png,writing
h04/h04-000/h04-000-04-02.png,parents
h04/h04-055/h04-055-02-00.png,bottled
k02/k02-093/k02-093-02-00.png,himself
d06/d06-041/d06-041-00-05.png,conveys
f04/f04-079/f04-079-04-01.png,letters
g06/g06-045g/g06-045g-04-03.png,treated
h01/h01-004/h01-004-02-01.png,married
a04/a04-081/a04-081-09-00.png,workers
p01/p01-155/p01-155-02-01.png,himself
h01/h01-007/h01-007-05-01.png,regards
a05/a05-099/a05-099-01-00.png,brought
c06/c06-111/c06-111-03-03.png,learned
h07/h07-037a/h07-037a-00-04.png,markets
a01/a01-107u/a01-107u-07-03.png,nothing
a03/a03-054/a03-054-07-00.png,ernment
j06/j06-014/j06-014-01-00.png,Acartia
m02/m02-083/m02-083-03-05.png,indoors
b06/b06-093/b06-093-05-01.png,nuclear
l04/l04-174/l04-174-03-06.png,cockney
b04/b04-134/b04-134-06-05.png,prophet
b06/b06-049/b06-049-02-05.png,clearly
f07/f07-076a/f07-076a-00-02.png,kitchen
c03/c03-007a/c03-007a-01-08.png,England
p03/p03-096/p03-096-02-01.png,surgery
g06/g06-047f/g06-047f-03-01.png,medical
a01/a01-077u/a01-077u-02-05.png,Kennedy
b04/b04-034/b04-034-02-10.png,because
g06/g06-042f/g06-042f-02-05.png,himself
b05/b05-017/b05-017-01-09.png,address
a01/a01-082u/a01-082u-04-02.png,America
j01/j01-042/j01-042-02-00.png,oxidise
g06/g06-050m/g06-050m-07-06.png,patient
g07/g07-047/g07-047-10-07.png,society
d06/d06-067/d06-067-01-04.png,complex
r02/r02-065/r02-065-05-07.png,England
b03/b03-109/b03-109-04-09.png,British
b01/b01-062/b01-062-05-06.png,content
l01/l01-119/l01-119-03-04.png,picking
g06/g06-031m/g06-031m-02-04.png,country
g06/g06-050a/g06-050a-06-07.png,patient
a01/a01-091/a01-091-05-00.png,placing
e01/e01-102/e01-102-02-06.png,designs
f04/f04-068/f04-068-00-07.png,England
j01/j01-045/j01-045-04-06.png,voltage
j06/j06-034/j06-034-05-00.png,various
f04/f04-100/f04-100-03-02.png,matched
c03/c03-094a/c03-094a-01-01.png,pushing
h02/h02-040/h02-040-08-05.png,various
a01/a01-026u/a01-026u-01-03.png,Commons
g06/g06-037j/g06-037j-07-02.png,painful
n04/n04-039/n04-039-03-08.png,married
f07/f07-092b/f07-092b-04-05.png,examine
g06/g06-026l/g06-026l-01-00.png,Italian
e07/e07-003/e07-003-04-06.png,dangers
f07/f07-073/f07-073-05-03.png,against
g06/g06-045m/g06-045m-06-01.png,treated
n04/n04-052/n04-052-02-05.png,greeted
g06/g06-026k/g06-026k-03-07.png,writing
n04/n04-209/n04-209-01-00.png,through
e01/e01-113/e01-113-00-06.png,between
